,ts,id,ch_1,ch_2,ch_3,ch_4,ch_5,ch_6,ch_7,ch_8
4155,2023-02-24T00:25:40.775000,7463835652,440.12,188.5,65.85,103.06,526.17,929.65,844.11,831.51
4156,2023-02-24T00:25:40.780000,7463835653,451.91,199.53,77.35,114.3,537.4,944.53,860.34,840.46
4157,2023-02-24T00:25:40.785000,7463835654,457.57,205.18,81.49,119,542.76,951.56,866.87,843.62
4158,2023-02-24T00:25:40.790000,7463835655,445.99,193.37,71.17,107.68,530.63,936.43,851.59,834.62
4159,2023-02-24T00:25:40.795000,7463835656,442.09,189.72,68.41,104.45,527,931.69,846.73,832.9
4160,2023-02-24T00:25:40.800000,7463835657,452.85,199.86,77.32,114.64,538.43,945.3,860.88,840.44
4161,2023-02-24T00:25:40.805000,7463835658,455.11,202.47,79.55,116.52,540.62,948.43,863.94,841.93
4162,2023-02-24T00:25:40.810000,7463835659,445.74,193.51,70.48,107.99,529.92,935.03,850.17,834.62
4163,2023-02-24T00:25:40.815000,7463835660,443.29,191,69.32,105.65,528.05,933.09,848.14,833.05
4164,2023-02-24T00:25:40.820000,7463835661,453.34,200.42,78.12,115.14,538.55,946.1,861.5,840.88
4165,2023-02-24T00:25:40.825000,7463835662,455.33,202.53,79.71,116.16,539.7,948.22,863.63,841.98
4166,2023-02-24T00:25:40.830000,7463835663,445.1,192.58,70.49,106.63,529.53,934.43,849.02,834.86
4167,2023-02-24T00:25:40.835000,7463835664,444.1,191.61,70.28,107.17,529.47,934.03,848.83,834.73
4168,2023-02-24T00:25:40.840000,7463835665,453.16,200.6,78.23,114.69,539.24,946.01,862.25,841.24
4169,2023-02-24T00:25:40.845000,7463835666,452.51,198.9,76.38,113.56,537.49,943.48,860.15,839.01
4170,2023-02-24T00:25:40.850000,7463835667,445.58,192.78,70.88,107.17,529.86,935.04,850,835.13
4171,2023-02-24T00:25:40.855000,7463835668,446.82,193.72,72.62,108.94,531.55,936.97,851.51,836.26
4172,2023-02-24T00:25:40.860000,7463835669,452.84,199.08,77.57,114.36,538.35,945.28,861.14,840.83
4173,2023-02-24T00:25:40.865000,7463835670,450.37,197.12,74.36,111.5,534.18,941.58,856.87,837.59
4174,2023-02-24T00:25:40.870000,7463835671,446.78,193.18,71.29,108.09,530.5,935.52,850.36,835.19
4175,2023-02-24T00:25:40.875000,7463835672,447.84,195.1,73.53,111.3,533.48,938.75,854.62,837.96
4176,2023-02-24T00:25:40.880000,7463835673,451.63,199,76.69,114.06,537.45,944.16,860.82,839.65
4177,2023-02-24T00:25:40.885000,7463835674,448.11,196.02,73.18,110.22,533.57,938.85,855.28,837.1
4178,2023-02-24T00:25:40.890000,7463835675,447.04,194.51,72.48,109.52,531.86,936.22,851.33,836.64
4179,2023-02-24T00:25:40.895000,7463835676,449.21,196.94,76.06,112.64,534.94,941.24,855.7,838.9
4180,2023-02-24T00:25:40.900000,7463835677,451.38,198.41,76.14,112.99,535.91,943.3,859.31,839.33
4181,2023-02-24T00:25:40.905000,7463835678,446.53,195.19,72.27,108.85,532.08,937.22,853.28,835.99
4182,2023-02-24T00:25:40.910000,7463835679,448.39,195.08,74.04,110.13,531.91,937.67,852.84,837.26
4183,2023-02-24T00:25:40.915000,7463835680,450.92,198.47,76.25,112.96,535.76,942.17,856.95,839.93
4184,2023-02-24T00:25:40.920000,7463835681,449.81,197.64,74.92,112.2,535.23,941.47,857.82,838.42
4185,2023-02-24T00:25:40.925000,7463835682,446.29,193.84,71.49,107.97,531.08,936.6,851.62,835.88
4186,2023-02-24T00:25:40.930000,7463835683,448.5,196.04,73.84,110.44,533.38,938.39,853.82,837.77
4187,2023-02-24T00:25:40.935000,7463835684,451.56,197.85,75.76,113.47,536.12,942.12,857.85,840.29
4188,2023-02-24T00:25:40.940000,7463835685,449.36,196.97,74.34,110.78,534.92,940.51,856.96,837.53
4189,2023-02-24T00:25:40.945000,7463835686,446.62,193.96,71.93,108.6,531.64,936.58,852.09,835.54
4190,2023-02-24T00:25:40.950000,7463835687,448.8,195.89,74.03,111.72,534.19,939.69,854.71,838.22
4191,2023-02-24T00:25:40.955000,7463835688,451.92,198.68,76.37,113.6,536.46,942.7,858.23,839.52
4192,2023-02-24T00:25:40.960000,7463835689,448.33,195.71,73.48,109.28,532.62,939.08,854.15,836.7
4193,2023-02-24T00:25:40.965000,7463835690,446.75,194.15,71.52,108.27,531.2,935.75,851.87,835.52
4194,2023-02-24T00:25:40.970000,7463835691,450.07,197.34,75.19,112.18,535.43,940.64,856.19,839.24
4195,2023-02-24T00:25:40.975000,7463835692,451.6,198.4,76.29,113.59,536.39,942.11,857.47,839.51
4196,2023-02-24T00:25:40.980000,7463835693,447.75,194.82,72.35,109.09,532.35,937.69,853.7,836.46
4197,2023-02-24T00:25:40.985000,7463835694,447.66,193.76,72.26,109.59,531.82,936.73,852.63,836.2
4198,2023-02-24T00:25:40.990000,7463835695,450.23,197.6,76.23,113.65,535.7,941.59,857,839.46
4199,2023-02-24T00:25:40.995000,7463835696,451.08,197.76,75.98,112.7,535.73,941.93,857.1,838.96
4200,2023-02-24T00:25:41,7463835697,447.65,194.35,71.5,108.36,531.62,936.63,852.54,835.98
4201,2023-02-24T00:25:41.005000,7463835698,448.93,195.31,73.58,110.53,532.92,938.87,854.07,837.11
4202,2023-02-24T00:25:41.010000,7463835699,451.11,197.9,76.39,113.16,536.16,942.45,858.04,839.72
4203,2023-02-24T00:25:41.015000,7463835700,449.67,197.45,75.24,112.57,535.55,941.02,857.2,839.09
4204,2023-02-24T00:25:41.020000,7463835701,447.15,193.64,71.46,108.22,530.86,936.67,851.91,835.63
4205,2023-02-24T00:25:41.025000,7463835702,448.71,195.15,73.35,110.73,533.76,939.47,853.9,837.25
4206,2023-02-24T00:25:41.030000,7463835703,451.78,198.04,76.37,113.09,536.39,942.31,857.85,839.36
4207,2023-02-24T00:25:41.035000,7463835704,450.53,197.25,75.04,111.98,534.65,940.47,856.68,839.25
4208,2023-02-24T00:25:41.040000,7463835705,447.04,193.55,71.4,108,530.46,935.96,851.67,836.15
4209,2023-02-24T00:25:41.045000,7463835706,449.01,195.68,74.72,111.11,534.26,939.56,855.23,837.82
4210,2023-02-24T00:25:41.050000,7463835707,451.08,197.94,76.9,113.21,536.34,942.41,858.34,839.09
4211,2023-02-24T00:25:41.055000,7463835708,449.91,197.13,74.71,111.45,534.89,940.02,855.93,838.02
4212,2023-02-24T00:25:41.060000,7463835709,446.73,194.32,71.39,108.35,531.74,936.22,852.08,835.91
4213,2023-02-24T00:25:41.065000,7463835710,450.51,197.28,75.45,112.15,535.82,941.09,856.98,838.84
4214,2023-02-24T00:25:41.070000,7463835711,451.58,197.95,76.34,113.63,536.71,942.27,858.32,839.36
4215,2023-02-24T00:25:41.075000,7463835712,449.17,196.04,74.67,111.5,533.85,940.06,855.22,837.77
4216,2023-02-24T00:25:41.080000,7463835713,447.35,194.29,71.92,109,531.71,936.91,851.84,835.96
4217,2023-02-24T00:25:41.085000,7463835714,450.14,197.22,75.43,112.15,535.83,941.14,856.81,838.93
4218,2023-02-24T00:25:41.090000,7463835715,450.4,197.66,76.31,112.81,536.31,941.87,857.76,839.26
4219,2023-02-24T00:25:41.095000,7463835716,448.71,195.68,74,110.49,533.89,938.54,854.67,837.82
4220,2023-02-24T00:25:41.100000,7463835717,448.28,194.4,72.27,109.17,532.79,937.41,853.29,837.42
4221,2023-02-24T00:25:41.105000,7463835718,451.84,198.41,77.15,113.09,536.79,942.45,858.4,839.48
4222,2023-02-24T00:25:41.110000,7463835719,450.92,197.15,75.69,112.47,535.77,941.46,857.15,838.67
4223,2023-02-24T00:25:41.115000,7463835720,448.27,194.25,73.01,109.69,532.46,937.47,853.41,837.08
4224,2023-02-24T00:25:41.120000,7463835721,449.7,195.73,73.84,110.26,534.09,938.98,854.21,837.33
4225,2023-02-24T00:25:41.125000,7463835722,452.66,198.91,77.19,113.68,537.84,943.8,860.26,839.79
4226,2023-02-24T00:25:41.130000,7463835723,449.49,196.21,74.82,111.92,535.1,939.86,855.68,837.92
4227,2023-02-24T00:25:41.135000,7463835724,447.28,194.56,72.47,109.34,531.14,936.42,851.91,836.14
4228,2023-02-24T00:25:41.140000,7463835725,449.99,196.88,74.32,111.81,534.96,939.99,855.63,837.96
4229,2023-02-24T00:25:41.145000,7463835726,452.91,200.24,78.04,114.88,538.82,945.13,860.46,840.4
4230,2023-02-24T00:25:41.150000,7463835727,448.99,195.32,74,110.73,534.77,938.53,854.84,837.3
4231,2023-02-24T00:25:41.155000,7463835728,446.17,193.02,72.01,109.01,531.48,935.36,851.14,835.15
4232,2023-02-24T00:25:41.160000,7463835729,450.7,197.44,75.17,112.35,535.69,940.87,856.33,838.46
4233,2023-02-24T00:25:41.165000,7463835730,453.55,199.97,77.98,114.89,539.25,945,860.83,840.59
4234,2023-02-24T00:25:41.170000,7463835731,448.66,195.37,74.14,110.05,533.07,938.14,853.74,837.59
4235,2023-02-24T00:25:41.175000,7463835732,445.59,192.82,71.37,108.31,530.7,934.81,850.29,836.07
4236,2023-02-24T00:25:41.180000,7463835733,451.38,197.83,75.34,112.53,536.38,942.33,857.02,839.36
4237,2023-02-24T00:25:41.185000,7463835734,454.58,200.35,77.8,114.8,538.8,945.64,860.95,840.79
4238,2023-02-24T00:25:41.190000,7463835735,448.22,194.95,73.38,109.54,532.36,937.77,853.36,836.62
4239,2023-02-24T00:25:41.195000,7463835736,446.16,192.89,71.62,108.36,530.08,934.71,850.15,835.38
4240,2023-02-24T00:25:41.200000,7463835737,452.53,198.2,76.03,112.75,536.59,942.81,858.35,839.21
4241,2023-02-24T00:25:41.205000,7463835738,453.15,200.59,77.13,113.59,538.77,944.98,861.19,839.88
4242,2023-02-24T00:25:41.210000,7463835739,447.75,194.59,72.98,109.79,532.84,937.52,852.42,836.52
4243,2023-02-24T00:25:41.215000,7463835740,447.01,194.79,73.02,109.6,531.9,936.1,851.28,836.78
4244,2023-02-24T00:25:41.220000,7463835741,452.04,198.79,76.76,113.62,537.16,942.99,858.55,839.75
4245,2023-02-24T00:25:41.225000,7463835742,451.21,197.86,75.87,112.37,536.59,942.55,858.19,838.71
4246,2023-02-24T00:25:41.230000,7463835743,446.91,194.85,72.77,109.35,531.91,936.88,852.27,835.93
4247,2023-02-24T00:25:41.235000,7463835744,448.43,195.09,74.17,109.99,533.2,937.5,852.86,837.52
4248,2023-02-24T00:25:41.240000,7463835745,451.03,198.33,75.78,112.22,536.42,941.7,857.92,838.61
4249,2023-02-24T00:25:41.245000,7463835746,449.69,196.18,73.96,110.37,534.45,939.86,855.62,836.87
4250,2023-02-24T00:25:41.250000,7463835747,448.61,195.58,73.98,110.94,533.39,937.66,853.31,837.37
4251,2023-02-24T00:25:41.255000,7463835748,450.8,197.83,76.49,112.62,535.63,940.32,855.58,838.09
4252,2023-02-24T00:25:41.260000,7463835749,451.11,197.79,75.65,112.84,536.51,941.87,857.69,838.21
4253,2023-02-24T00:25:41.265000,7463835750,447.47,194.78,72.61,109.92,533.49,938.51,854.14,835.9
4254,2023-02-24T00:25:41.270000,7463835751,448.63,196.17,74.26,111.39,533.8,938.42,854.34,837.37
4255,2023-02-24T00:25:41.275000,7463835752,453.71,200.08,79.08,115.91,538.88,943.78,858.45,841.3
4256,2023-02-24T00:25:41.280000,7463835753,449.92,196.14,74.28,111.23,535.34,939.8,856.48,838.08
4257,2023-02-24T00:25:41.285000,7463835754,445.74,192.92,70.18,107.97,530,934.66,850.64,834.35
4258,2023-02-24T00:25:41.290000,7463835755,450.64,197.82,75.32,112.22,535.37,939.92,856.19,838.47
4259,2023-02-24T00:25:41.295000,7463835756,454.31,201.15,78.96,116.59,539.62,945.43,861.13,841.77
4260,2023-02-24T00:25:41.300000,7463835757,447.96,195.1,73.27,109.64,532.57,937.9,853.65,836.56
4261,2023-02-24T00:25:41.305000,7463835758,444.21,190.83,69.17,105.77,528.65,932.71,848.57,833.15
4262,2023-02-24T00:25:41.310000,7463835759,451.99,198.54,76.8,114,537.17,942.18,859.05,840.14
4263,2023-02-24T00:25:41.315000,7463835760,456.33,202.98,80.25,117.63,541.02,948.29,864.17,843.27
4264,2023-02-24T00:25:41.320000,7463835761,446.68,193.93,71.97,108.49,531.18,936.36,852.35,835.54
4265,2023-02-24T00:25:41.325000,7463835762,442.52,190.12,68.87,105.02,528.08,931.46,847.56,833.52
4266,2023-02-24T00:25:41.330000,7463835763,452.7,200.3,78.18,114.85,538.87,944.43,860.88,841.3
4267,2023-02-24T00:25:41.335000,7463835764,456.72,203.34,81.1,117.5,541.89,948.6,865.35,843.38
4268,2023-02-24T00:25:41.340000,7463835765,445.68,193.34,70.56,107.21,529.96,934.39,851.35,835.85
4269,2023-02-24T00:25:41.345000,7463835766,443.81,190.66,68.43,105.36,528.33,931.46,847.68,833.19
4270,2023-02-24T00:25:41.350000,7463835767,454.65,201.09,79.58,116.37,540.51,945.86,862.53,842.7
4271,2023-02-24T00:25:41.355000,7463835768,456.13,201.78,80.77,117.12,541.6,947.09,863.75,843.39
4272,2023-02-24T00:25:41.360000,7463835769,445.21,192,69.78,105.96,529.14,933.22,849.39,834.74
4273,2023-02-24T00:25:41.365000,7463835770,444.15,191.35,70.49,106.39,529.94,933.28,848.82,834.86
4274,2023-02-24T00:25:41.370000,7463835771,455.02,201.2,79.69,116.28,540.21,946.05,863.39,843.01
4275,2023-02-24T00:25:41.375000,7463835772,455.51,202.1,79.48,116.2,540.44,946.37,863.61,842.67
4276,2023-02-24T00:25:41.380000,7463835773,444.72,191.55,69.59,106.61,529.46,932.73,848.07,834.24
4277,2023-02-24T00:25:41.385000,7463835774,445.47,192.47,71.46,108.04,530.75,934.45,850.43,835.8
4278,2023-02-24T00:25:41.390000,7463835775,453.97,201.04,79.27,115.67,540.36,945.84,863.39,842.35
4279,2023-02-24T00:25:41.395000,7463835776,452.78,199.92,77.66,114.41,538.52,943.91,860.64,840.42
4280,2023-02-24T00:25:41.400000,7463835777,443.94,191.72,69.8,106.56,529.43,932.66,848.34,834.68
4281,2023-02-24T00:25:41.405000,7463835778,448.04,194.13,73.19,109.46,532.87,936.67,852.26,837.22
4282,2023-02-24T00:25:41.410000,7463835779,454.5,201.15,79.16,116.07,539.63,945.6,863.6,842.65
4283,2023-02-24T00:25:41.415000,7463835780,451.95,198.52,76.02,112.8,536.94,942.04,858.84,840.63
4284,2023-02-24T00:25:41.420000,7463835781,445.48,192.4,71.42,106.61,530.11,933.43,849.09,835.59
4285,2023-02-24T00:25:41.425000,7463835782,449.36,195.19,74.11,110.92,534.46,938.4,853.89,838.02
4286,2023-02-24T00:25:41.430000,7463835783,453.77,200.62,78.51,115.16,539.24,944.96,861.84,841.2
4287,2023-02-24T00:25:41.435000,7463835784,450.73,196.72,74.88,111.61,535.57,939.77,857.63,838.55
4288,2023-02-24T00:25:41.440000,7463835785,446.4,192.59,71.16,107.96,530.93,934.06,849.72,836.09
4289,2023-02-24T00:25:41.445000,7463835786,450.42,196.7,75.88,112.2,535.25,941.1,856.09,839.12
4290,2023-02-24T00:25:41.450000,7463835787,452.74,198.89,76.89,113.57,538.16,943.5,860.07,840.2
4291,2023-02-24T00:25:41.455000,7463835788,449.56,196.84,73.77,111.05,534.77,939.65,856.29,838.2
4292,2023-02-24T00:25:41.460000,7463835789,447.71,194.75,73.39,109.12,532.78,936.2,851.82,837.45
4293,2023-02-24T00:25:41.465000,7463835790,450.87,198.03,76.41,113.24,536.52,941.15,857.64,840.37
4294,2023-02-24T00:25:41.470000,7463835791,451.22,198.24,75.62,111.84,537.18,942.22,859.06,839.9
4295,2023-02-24T00:25:41.475000,7463835792,448.53,195.56,73.79,110.21,533.97,938.48,855.08,837.59
4296,2023-02-24T00:25:41.480000,7463835793,449.22,195.91,74.26,111.42,534.63,938.16,853.98,837.55
4297,2023-02-24T00:25:41.485000,7463835794,450.7,197.86,75.81,112.27,535.88,940.78,857.12,838.84
4298,2023-02-24T00:25:41.490000,7463835795,450.2,196.9,74.46,111.04,535.75,940.06,856.7,838.19
4299,2023-02-24T00:25:41.495000,7463835796,447.82,195.09,73.55,109.74,533.35,937.58,854.26,837.24
4300,2023-02-24T00:25:41.500000,7463835797,450.47,197.07,75.71,112.33,535.63,939.74,855.12,838.38
4301,2023-02-24T00:25:41.505000,7463835798,451.81,198.19,76.74,113.57,537.06,941.61,857.6,839.37
4302,2023-02-24T00:25:41.510000,7463835799,448.77,196.08,73.27,110.46,533.92,938.17,855.06,837.01
4303,2023-02-24T00:25:41.515000,7463835800,448.08,195.35,73.15,109.22,532.88,937.61,853.46,836.1
4304,2023-02-24T00:25:41.520000,7463835801,450.68,198.17,76.79,113.47,536.37,940.66,856.67,839.24
4305,2023-02-24T00:25:41.525000,7463835802,451.42,197.76,76.74,113.3,536.49,941.1,856.89,839.76
4306,2023-02-24T00:25:41.530000,7463835803,448.52,195.28,73.48,109.85,533.44,937.53,853.83,836.22
4307,2023-02-24T00:25:41.535000,7463835804,448.36,195.03,73.25,109.97,533.23,936.56,853.11,836.54
4308,2023-02-24T00:25:41.540000,7463835805,452.02,198.74,77.72,114.41,537.57,941.67,857.49,839.53
4309,2023-02-24T00:25:41.545000,7463835806,451.37,197.5,76.24,112.29,536.28,940.33,856.87,838.12
4310,2023-02-24T00:25:41.550000,7463835807,447.7,195.07,73.21,108.8,532.3,935.76,852.48,835.71
4311,2023-02-24T00:25:41.555000,7463835808,448.08,195.52,74.17,110.42,533.28,937.56,852.98,836.16
4312,2023-02-24T00:25:41.560000,7463835809,452.32,198.99,78.24,114.28,537.52,942.07,858.36,839.5
4313,2023-02-24T00:25:41.565000,7463835810,450.38,196.91,75.48,112.21,535.43,939.39,855.38,838.22
4314,2023-02-24T00:25:41.570000,7463835811,447.01,194.77,72.96,108.55,533.15,936.47,852.05,835.66
4315,2023-02-24T00:25:41.575000,7463835812,449.18,195.48,75.25,110.28,534.52,938.22,853.87,837.32
4316,2023-02-24T00:25:41.580000,7463835813,452.5,198.71,77.99,113.35,538.24,942.94,858.76,839.54
4317,2023-02-24T00:25:41.585000,7463835814,450.43,197.1,75.45,111.02,535.55,940.34,855.61,837.71
4318,2023-02-24T00:25:41.590000,7463835815,448.52,194.94,72.93,109.16,533.56,937.09,852.71,835.99
4319,2023-02-24T00:25:41.595000,7463835816,448.97,196.3,74.96,110.42,535.44,939.46,854.92,837.34
4320,2023-02-24T00:25:41.600000,7463835817,452.54,198.17,77.3,113.03,538.12,942.79,858.27,839.77
4321,2023-02-24T00:25:41.605000,7463835818,449.91,196.44,74.53,111.05,535.62,939.72,854.61,837.57
4322,2023-02-24T00:25:41.610000,7463835819,448.52,194.89,72.57,109.32,534.5,937.12,853.37,836.33
4323,2023-02-24T00:25:41.615000,7463835820,449.96,195.85,75.43,111.76,535.95,939.05,855.98,838.39
4324,2023-02-24T00:25:41.620000,7463835821,451.46,197.84,76.31,113.27,537.6,941.11,857.79,839.22
4325,2023-02-24T00:25:41.625000,7463835822,449.11,195.82,73.98,110.59,534.57,937.49,854.88,837.7
4326,2023-02-24T00:25:41.630000,7463835823,448.51,194.78,72.91,109.9,534.23,936.37,853.56,836.79
4327,2023-02-24T00:25:41.635000,7463835824,451.51,197.14,75.84,112.88,536.16,939.55,857.1,839.42
4328,2023-02-24T00:25:41.640000,7463835825,451.3,197.21,75.26,112.77,535.84,938.78,857.41,838.76
4329,2023-02-24T00:25:41.645000,7463835826,449.16,195.22,73.25,110.15,532.31,935.97,852.82,837.51
4330,2023-02-24T00:25:41.650000,7463835827,449.49,196.15,73.93,110.77,533.45,936.95,853.63,837.03
4331,2023-02-24T00:25:41.655000,7463835828,451.64,198.46,76.58,113.25,535.92,939.07,856.74,838.91
4332,2023-02-24T00:25:41.660000,7463835829,449.19,196,74.72,111.75,533.28,936.55,854.49,837.69
4333,2023-02-24T00:25:41.665000,7463835830,447.56,193.53,72.33,109.68,530.7,933.62,850.86,835.96
4334,2023-02-24T00:25:41.670000,7463835831,450.27,197.24,73.87,111.04,533.76,938.26,854.67,838.06
4335,2023-02-24T00:25:41.675000,7463835832,453.06,199.55,77.37,113.94,536.94,941.9,858.15,839.62
4336,2023-02-24T00:25:41.680000,7463835833,447.96,195,74.01,110.54,532.54,936.68,852.23,836.27
4337,2023-02-24T00:25:41.685000,7463835834,447.11,193.21,72.1,109.17,531.36,934.55,850.02,835.01
4338,2023-02-24T00:25:41.690000,7463835835,450.71,197.87,75.58,112.29,536.5,940.16,856.76,838.54
4339,2023-02-24T00:25:41.695000,7463835836,452.86,199.39,77.28,114.19,538.77,943.12,858.96,839.99
4340,2023-02-24T00:25:41.700000,7463835837,447.55,194.23,72.77,109.95,533.27,936.2,851.82,835.51
4341,2023-02-24T00:25:41.705000,7463835838,446.6,192.89,71.27,108.16,531.71,934.64,849.12,834.55
4342,2023-02-24T00:25:41.710000,7463835839,451.83,198.74,76.2,112.36,538.56,941.75,856.5,838.52
4343,2023-02-24T00:25:41.715000,7463835840,453.49,199.94,77.45,113.86,540.32,944.58,859.26,839.28
4344,2023-02-24T00:25:41.720000,7463835841,447.08,194.18,72.52,109.53,532.87,936.02,849.71,834.88
4345,2023-02-24T00:25:41.725000,7463835842,446.34,193.02,72.7,108.84,533.52,935.42,848.69,834.42
4346,2023-02-24T00:25:41.730000,7463835843,451.07,198.39,76.86,112.75,538.48,942.52,856.59,837.48
4347,2023-02-24T00:25:41.735000,7463835844,452.41,199.49,77.16,113.33,538.88,942.68,857.41,837.59
4348,2023-02-24T00:25:41.740000,7463835845,446.82,194.08,72.97,108.82,532.45,935.17,850.01,834.18
4349,2023-02-24T00:25:41.745000,7463835846,447.22,194.04,73.73,109.69,532.66,934.92,849.57,835.25
4350,2023-02-24T00:25:41.750000,7463835847,451.75,198.53,76.54,112.03,536.24,940.16,855.91,837.18
4351,2023-02-24T00:25:41.755000,7463835848,452.18,198.31,76.5,112.61,535.63,939.83,855.9,837.46
4352,2023-02-24T00:25:41.760000,7463835849,447.6,194.02,73.2,109.36,531.98,934.03,849.34,835.29
4353,2023-02-24T00:25:41.765000,7463835850,448.62,194.72,75.02,110.94,532.82,935.56,850.47,835.96
4354,2023-02-24T00:25:41.770000,7463835851,452,197.63,76.36,113.04,535.44,939.76,854.94,837.13
4355,2023-02-24T00:25:41.775000,7463835852,450.76,196.6,75.4,110.5,533.42,937.5,852.98,836.34
4356,2023-02-24T00:25:41.780000,7463835853,448.74,195.03,74.95,110.1,531.83,934.84,850.27,835.97
4357,2023-02-24T00:25:41.785000,7463835854,450.94,197.36,77,112.2,534.64,938.36,853.63,837.55
4358,2023-02-24T00:25:41.790000,7463835855,450.82,196.7,75.55,111.21,534.85,937.48,853.95,836.16
4359,2023-02-24T00:25:41.795000,7463835856,447.54,194.11,72.7,107.96,532.21,933.43,850.23,833.61
4360,2023-02-24T00:25:41.800000,7463835857,450.3,196.51,75.88,111.54,535.07,936.38,852.69,836.84
4361,2023-02-24T00:25:41.805000,7463835858,452.6,198.83,78.42,113.89,537.81,941.1,855.5,838.55
4362,2023-02-24T00:25:41.810000,7463835859,449.67,195.47,74.86,109.96,534.09,936.56,852.69,834.61
4363,2023-02-24T00:25:41.815000,7463835860,446.74,193.24,72.41,108.13,531.93,933.74,848.83,833.28
4364,2023-02-24T00:25:41.820000,7463835861,451.87,197.73,77.65,114.09,537.72,939.91,853.96,837.72
4365,2023-02-24T00:25:41.825000,7463835862,454.3,200.69,79.53,115.69,540.43,942.84,857.49,839.11
4366,2023-02-24T00:25:41.830000,7463835863,447.98,193.89,73.05,109.04,533.92,934.88,849.85,834.27
4367,2023-02-24T00:25:41.835000,7463835864,444.76,191.72,70.74,106.09,531.03,931.01,846.63,832.24
4368,2023-02-24T00:25:41.840000,7463835865,453.24,199.85,78.58,114.74,539.55,941.1,855.77,838.96
4369,2023-02-24T00:25:41.845000,7463835866,454.96,201.62,80.24,115.95,541.22,943.68,858.89,840.31
4370,2023-02-24T00:25:41.850000,7463835867,445.66,193,71.97,106.69,531.2,932.47,847.41,832.24
4371,2023-02-24T00:25:41.855000,7463835868,445,191.09,70.43,106.34,529.72,930.7,845.62,831.75
4372,2023-02-24T00:25:41.860000,7463835869,453.79,200.48,79.54,116.31,539.78,943.48,858.11,839.78
4373,2023-02-24T00:25:41.865000,7463835870,455.49,201.47,79.69,116.04,539.3,942.83,857.69,839.19
4374,2023-02-24T00:25:41.870000,7463835871,445.58,191.3,70.13,106.34,528.85,929.03,845.22,832.11
4375,2023-02-24T00:25:41.875000,7463835872,444.08,190.62,69.59,106.48,529.88,928.88,844.38,831.31
4376,2023-02-24T00:25:41.880000,7463835873,455.94,202,80.84,117.53,541.03,943.71,859.44,840.47
4377,2023-02-24T00:25:41.885000,7463835874,455.58,201.21,79.69,116.64,540.43,942.52,858.11,839.22
4378,2023-02-24T00:25:41.890000,7463835875,444.8,191.22,70.18,106.04,528.62,929.03,843.51,831.33
4379,2023-02-24T00:25:41.895000,7463835876,445.94,192.54,71.64,107.85,529.88,931.13,846.04,832.21
4380,2023-02-24T00:25:41.900000,7463835877,456.12,202.16,81.65,118.11,541.33,945.7,860.71,839.85
4381,2023-02-24T00:25:41.905000,7463835878,454.54,200.53,78.42,114.68,538.85,941.5,856.47,837.79
4382,2023-02-24T00:25:41.910000,7463835879,444,190.28,69.68,105.39,528.2,928.19,842.35,830.09
4383,2023-02-24T00:25:41.915000,7463835880,446.04,193.01,72.67,108.15,531.94,931.52,846.6,832.77
4384,2023-02-24T00:25:41.920000,7463835881,456.15,202.64,81.62,117.32,542.87,945.15,860.7,840.01
4385,2023-02-24T00:25:41.925000,7463835882,453.03,199.79,77.66,113.69,538.44,940.3,854.94,836.96
4386,2023-02-24T00:25:41.930000,7463835883,444.31,190.36,70.65,105.48,528.96,929.48,842.51,830.68
4387,2023-02-24T00:25:41.935000,7463835884,448.01,194.18,74.22,109.19,533.76,934.74,848.18,834.44
4388,2023-02-24T00:25:41.940000,7463835885,455.63,201.62,80.25,116.67,542.25,945.98,860.44,839.22
4389,2023-02-24T00:25:41.945000,7463835886,451.01,197.12,75.84,112.03,536.96,939.42,852.54,835.24
4390,2023-02-24T00:25:41.950000,7463835887,444.34,191.57,71.38,106.68,530.47,929.27,843.24,831.26
4391,2023-02-24T00:25:41.955000,7463835888,448.7,195.13,74.3,110.39,535.32,935.55,849.26,834.72
4392,2023-02-24T00:25:41.960000,7463835889,455.19,201.6,79.4,115.15,541.62,943.88,859.1,839.11
4393,2023-02-24T00:25:41.965000,7463835890,450.27,197.89,75.45,111.57,536.25,937.63,852.14,835.14
4394,2023-02-24T00:25:41.970000,7463835891,446.02,193.53,72.27,107.54,531.01,931.71,844.57,832.76
4395,2023-02-24T00:25:41.975000,7463835892,450.03,196.84,76.42,111.31,535.06,936.61,851.22,835.75
4396,2023-02-24T00:25:41.980000,7463835893,452.76,200.21,78.26,114.05,538.43,941.94,856.98,838.33
4397,2023-02-24T00:25:41.985000,7463835894,449.79,197.19,74.77,111.2,534.76,935.87,851.35,835.92
4398,2023-02-24T00:25:41.990000,7463835895,448.08,195.43,73.23,109.78,532.49,932.67,847.41,834.42
4399,2023-02-24T00:25:41.995000,7463835896,449.74,196.77,75.61,111.97,535.83,936.82,851.71,836.04
4400,2023-02-24T00:25:42,7463835897,451.72,197.73,76.74,112.31,536.73,938.1,854.37,836.4
4401,2023-02-24T00:25:42.005000,7463835898,449.72,196.12,74.57,110.84,534.12,935.16,850.35,834.79
4402,2023-02-24T00:25:42.010000,7463835899,450.03,196.38,75.01,111.84,533.98,935.14,849.21,835.6
4403,2023-02-24T00:25:42.015000,7463835900,450.84,197.14,76.32,112.73,535.52,936.84,852.59,836.93
4404,2023-02-24T00:25:42.020000,7463835901,449.06,195.8,74.28,110.29,534.55,936.39,851.68,834.4
